,id,campaign_id,coupon_id,customer_id,redemption_status,campaign_type,duration,month,year,age_range,marital_status,rented,family_size,no_of_children,income_bracket,mean_quantity_cust,mean_selling_price_cust,mean_other_discount_cust,mean_coupon_discount_cust,mean_quantity_item_coupon,mean_selling_price_item_coupon,mean_other_discount_item_coupon,mean_coupon_discount_item_coupon,brand,brand_type,category
950,1567,13,940,478,0,X,47,5,2013,36-45,Married,0,2,1,8,2.857361963190184,95.32947852760736,-17.36828220858896,-0.05463190184049079,1.0280429886408147,159.78483053385867,-22.93981069704615,-2.5908028616852143,1166,Established,Packaged Meat
951,1568,30,914,1351,0,X,46,11,2012,46-55,Married,0,2,1,9,2.0425844346549193,167.93064610866372,-21.959897209985318,-0.36560939794419967,1.0145493826629826,120.59993275062568,-7.976446522180145,-0.5643909882281524,1134,Established,Grocery
952,1569,30,666,1041,0,X,46,11,2012,46-55,Married,0,2,1,5,1.3109919571045576,92.7375871313673,-15.547533512064343,-0.03343163538873995,1.1041255821286444,126.46540862121273,-14.520035289509588,-6.574587109079505,673,Established,Pharmaceutical
953,1570,26,569,1544,0,X,40,8,2012,46-55,Married,0,1,1,4,79.85846153846154,92.58671384615384,-27.49691692307692,-0.6334646153846153,1.1117267267801678,85.62825694486011,-41.32874638976978,-0.4283724696747276,387,Established,Grocery
954,1571,7,641,609,0,Y,34,2,2013,46-55,Married,0,5+,3+,1,67.17210144927536,93.86760869565217,-14.004076086956522,-0.16132246376811593,1.1736111111111112,113.71812499999999,-41.69020833333333,-0.5564583333333334,597,Established,Pharmaceutical
955,1573,8,623,405,0,X,48,2,2013,18-25,Married,0,4,2,4,1.3389423076923077,122.42692307692307,-20.25048076923077,0.0,1.0647773279352226,112.45515182186234,-10.546103238866397,-3.6773684210526314,522,Established,Grocery
956,1578,13,468,324,0,X,47,5,2013,46-55,Married,0,2,1,12,7.476144109055501,94.44181110029211,-14.485822784810127,-0.09190847127555987,1.0892189540902228,121.93467967225193,-23.050953980232507,-3.8541553010711223,172,Established,Grocery
957,1579,26,322,46,0,X,40,8,2012,36-45,Married,1,4,2,2,100.97749774977498,89.11173717371737,-18.277704770477047,-0.8672457245724572,1.0,145.51238095238094,-32.227619047619044,0.0,56,Local,Grocery
958,1580,13,940,1193,0,X,47,5,2013,46-55,Married,0,1,1,2,155.3581818181818,122.39192727272727,-23.113272727272726,-0.7966,1.0280429886408147,159.78483053385867,-22.93981069704615,-2.5908028616852143,1166,Established,Packaged Meat
959,1582,30,351,895,0,X,46,11,2012,26-35,Married,1,2,1,6,65.72045454545454,118.84072727272726,-16.014295454545454,-0.08095454545454545,1.1353408144888781,40.89613584130395,-9.01130625034291,-0.029163129169193447,56,Local,Grocery
960,1583,11,1012,1434,0,Y,46,4,2013,46-55,Single,0,2,1,4,8.449358974358974,65.36467948717949,-15.762955128205128,-0.08790384615384615,1.1326530612244898,153.12008163265304,-10.825428571428573,0.0,1531,Established,Pharmaceutical
961,1584,8,76,1358,0,X,48,2,2013,46-55,Single,0,2,1,5,1006.0,303.0273033707865,-88.04955056179774,-1.4674906367041198,2.8086956521739133,118.2206956521739,-44.78521739130435,0.0,56,Local,Grocery
962,1585,8,92,1565,0,X,48,2,2013,56-70,Married,0,1,1,5,1.2176795580110498,82.41331491712708,-14.630298342541437,-0.08265193370165745,1.0754545454545454,164.9664989304813,-23.196879322638143,0.0,56,Local,Grocery
963,1588,8,288,1538,0,X,48,2,2013,36-45,Married,0,5+,3+,8,1.3375,126.8120125,-15.4616625,-0.28004999999999997,1.0711127952507262,93.50001158673017,-24.105483092441222,0.0,25,Established,Grocery
964,1591,8,437,757,0,X,48,2,2013,18-25,Married,1,2,1,4,29.76271186440678,87.05722650231125,-16.008705701078583,-0.397904468412943,1.5139705323915853,109.06099472165262,-35.231708152958156,-9.033979475203159,132,Established,Grocery
965,1593,26,1115,1157,0,X,40,8,2012,46-55,Married,0,3,1,2,449.9805,142.47057999999998,-16.475755,-0.23153,1.0793650793650793,224.65377079224967,-49.71899847253976,-2.580975639857219,2446,Established,Grocery
966,1594,8,470,510,0,X,48,2,2013,26-35,Married,0,2,1,1,110.53593179049939,98.54523142509134,-24.025816077953714,-1.4523447015834348,1.0,106.5,-35.62,0.0,178,Established,Grocery
967,1596,30,360,58,0,X,46,11,2012,26-35,Married,0,1,1,4,121.23717948717949,99.65582417582418,-19.134395604395603,-0.09948717948717949,1.3264838774263092,42.416197431381086,-12.657798115197975,0.0,56,Local,Grocery
968,1597,13,888,174,0,X,47,5,2013,36-45,Married,0,1,1,4,205.16935483870967,121.69346774193548,-19.422953629032257,-0.035907258064516126,1.8974603611394183,43.49290729127501,-11.128667362107393,-0.18593820109947634,1101,Established,Grocery
969,1598,13,542,862,0,X,47,5,2013,26-35,Married,0,3,1,8,1.2508960573476702,112.83186379928316,-12.484677419354838,0.0,1.0,308.34666666666664,-71.24,0.0,281,Established,Pharmaceutical
970,1599,11,669,189,0,Y,46,4,2013,26-35,Married,0,4,2,5,11.625181950509461,86.81779475982532,-23.447678311499274,-0.9617903930131004,1.6861233282584032,116.5570801583233,-29.1587473617708,-1.7933102127544969,673,Established,Grocery
971,1601,8,1073,1330,0,X,48,2,2013,26-35,Married,0,5+,3+,4,10.343915343915343,102.74071428571428,-27.22939153439153,-0.3533597883597883,1.0412645087897048,106.98167230132067,-48.15998329156224,-2.317135569420004,1996,Established,Grocery
972,1603,11,571,47,0,Y,46,4,2013,18-25,Married,1,3,1,4,1.401015228426396,105.43837563451777,-19.231979695431473,-0.022597292724196274,1.431232492997199,154.9597151260504,-56.43235154061624,-2.2600714285714285,387,Established,Grocery
973,1604,11,1044,1115,0,Y,46,4,2013,46-55,Married,0,2,1,3,44.72734284612418,77.80854608561512,-23.786432703432318,-1.385896644812958,1.0244200244200243,127.96893487993488,-35.59471550671551,-12.49889417989418,1762,Established,Pharmaceutical
974,1605,26,746,1298,0,X,40,8,2012,26-35,Married,0,2,1,3,39.75539033457249,92.50857249070631,-23.55350185873606,-0.5826171003717472,1.0178571428571428,212.96586904761907,-58.27304761904762,-15.477738095238095,904,Established,Grocery
975,1606,13,1021,1124,0,X,47,5,2013,18-25,Married,0,3,1,5,36.483914209115284,108.75319705093833,-15.88024128686327,-0.023873994638069704,1.1862988210614256,133.03782120183666,-15.093518088140074,-0.7682245407289267,1587,Established,Grocery
976,1607,8,705,342,0,X,48,2,2013,46-55,Married,0,1,1,2,1.3,109.5050172413793,-16.02705172413793,-0.3070689655172414,1.0755261237821485,112.08230332303025,-19.575405513113317,-1.1140904875462003,714,Established,Grocery
977,1608,8,1085,19,0,X,48,2,2013,46-55,Married,0,1,1,3,1.199137311286844,92.84131560028757,-7.127800143781452,-0.06529115744069014,1.023202614379085,323.1502546288998,-86.20298735852809,-1.6520588235294116,2074,Established,Grocery
978,1609,26,262,524,0,X,40,8,2012,26-35,Married,0,1,1,5,17.546703296703296,109.22023351648352,-13.542802197802198,-0.39337912087912086,1.3333333333333333,108.98575757575757,-16.394848484848485,0.0,5,Established,Grocery
979,1615,8,1063,87,0,X,48,2,2013,46-55,Single,0,2,1,4,169.62460567823345,101.43624605678234,-18.20250788643533,-0.056182965299684536,1.138325953159885,66.25387363457739,-14.562744804065822,-0.09041963613584549,1953,Established,Grocery
980,1616,26,985,1226,0,X,40,8,2012,18-25,Married,0,2,1,2,415.5056925996205,144.70993358633774,-24.37449715370019,-1.1338235294117647,1.1721327096327097,122.52115811965812,-18.115062254562254,-8.408859089859089,1337,Established,Grocery
981,1617,29,443,184,0,Y,53,10,2012,36-45,Married,0,5+,3+,4,355.50284629981024,132.1681973434535,-13.013833017077799,0.0,1.2635832004253058,118.44338840155945,-20.49023063973064,-0.1874736842105263,133,Established,Grocery
982,1619,11,1012,724,0,Y,46,4,2013,26-35,Married,0,3,1,6,37.19318181818182,91.8564448051948,-15.23612012987013,-0.1445616883116883,1.1326530612244898,153.12008163265304,-10.825428571428573,0.0,1531,Established,Pharmaceutical
983,1621,26,307,93,0,X,40,8,2012,56-70,Married,0,2,1,3,40.63827655310621,125.58294589178357,-28.232825651302605,-0.46398797595190383,1.0747449099900288,156.27524104869028,-31.81808720137036,0.0,56,Local,Packaged Meat
984,1623,30,961,1387,0,X,46,11,2012,46-55,Married,0,1,1,1,196.952,90.8497788235294,-18.612654117647057,-0.6662870588235293,1.4933226495726495,37.419204059829056,-0.41090277777777773,-2.748611111111111,1235,Established,Grocery
985,1624,13,731,1208,0,X,47,5,2013,56-70,Married,0,2,1,9,524.2201388888889,189.47636111111112,-11.434569444444444,-4.113520833333333,1.0440476190476191,316.42770815295813,-45.88623232323232,0.0,5357,Established,Pharmaceutical
986,1625,8,915,1290,0,X,48,2,2013,36-45,Married,0,5+,3+,3,482.07179487179485,156.34384615384616,-28.16592307692308,0.0,1.025725371120108,106.51887158996496,-3.248932056472542,-1.4335434584711888,1134,Established,Grocery
987,1626,26,473,1418,0,X,40,8,2012,26-35,Married,1,4,2,2,22.359701492537315,85.60473880597014,-17.67668656716418,-1.3639104477611939,1.0983130740894715,92.10326971544673,-25.377993207448178,-3.232882771472833,189,Established,Pharmaceutical
988,1628,8,723,1550,0,X,48,2,2013,26-35,Married,0,4,2,8,7.995341614906832,95.5956055900621,-14.142717391304348,0.0,1.07449329725083,90.5447636245493,-19.046504401341853,-1.7744996359982543,782,Established,Grocery
989,1629,13,758,87,0,X,47,5,2013,46-55,Single,0,2,1,4,169.62460567823345,101.43624605678234,-18.20250788643533,-0.056182965299684536,1.0510212418300653,117.48833578431373,-16.469460784313725,0.0,864,Established,Grocery
990,1630,13,155,843,0,X,47,5,2013,46-55,Married,0,2,1,3,1.3134991119005328,89.96034635879218,-31.14291296625222,-0.8854351687388987,1.3232903844141959,115.01955360777622,-58.43155215733592,-0.2950518340429966,56,Local,Grocery
991,1631,8,46,327,0,X,48,2,2013,36-45,Married,0,3,1,12,183.08527131782947,96.76598560354374,-13.071362126245848,-0.402547065337763,1.0,112.204,-0.712,0.0,56,Local,Grocery
992,1635,13,1100,249,0,X,47,5,2013,26-35,Single,0,1,1,5,1.2533825338253382,131.63851168511684,-14.12218942189422,-1.1347478474784747,1.9672727272727273,74.0164,-10.734654545454545,-0.19429090909090907,2113,Established,Grocery
993,1637,5,1043,1182,0,Y,34,1,2013,26-35,Married,0,3,1,3,6.2765632943568885,127.31396542958821,-19.295216065073717,-0.7641586171835282,1.287163707290826,271.2368393689025,-64.93293532206222,-14.602454255341746,1756,Established,Pharmaceutical
994,1638,7,1050,299,0,Y,34,2,2013,46-55,Married,0,1,1,5,537.4535211267606,171.89001408450704,-31.204549295774648,-1.4468732394366197,1.0192307692307692,54.09076923076923,0.0,0.0,1821,Established,Pharmaceutical
995,1639,26,749,99,0,X,40,8,2012,18-25,Married,0,1,1,3,1.4858490566037736,96.00209119496856,-15.579968553459121,0.0,1.3461007591442373,67.35345065562457,-7.66611801242236,0.0,833,Established,Grocery
996,1640,10,996,828,0,Y,32,4,2013,18-25,Single,1,2,1,1,175.64624131396084,135.21455464308275,-21.54951989892609,-0.08775742261528742,1.4086538461538463,95.9705608974359,-8.465256410256409,-1.4241826923076923,1443,Established,Pharmaceutical
997,1641,8,674,1582,1,X,48,2,2013,36-45,Married,0,2,1,9,216.06941176470588,138.7428705882353,-24.92309411764706,-2.724658823529412,1.0642228931066626,98.28532303674099,-18.85019841443563,-1.0733976136846173,681,Established,Grocery
998,1644,8,727,1131,0,X,48,2,2013,18-25,Single,1,5+,3+,1,189.43444444444444,104.22524444444444,-13.885677777777778,-1.5312444444444444,1.6193806556750954,64.75060521758795,-17.98180039282019,-0.19660004618646335,782,Established,Grocery
999,1646,29,975,863,0,Y,53,10,2012,36-45,Married,0,1,1,2,14.510314875135721,98.20388707926168,-17.676091205211726,-0.11563517915309446,1.1391288298265043,135.78753980558633,-4.730682355112588,0.0,1308,Established,Grocery
1000,1647,30,974,37,0,X,46,11,2012,26-35,Married,0,1,1,2,1.4030131826741996,106.7553483992467,-10.445084745762712,-0.03689265536723164,1.0282784038109785,265.7947699570726,-38.63016832715447,-2.6998664318056407,1300,Established,Grocery
1001,1648,11,669,1134,0,Y,46,4,2013,46-55,Married,0,1,1,6,58.91906721536351,111.19943758573388,-14.688998628257888,-0.08550068587105623,1.6861233282584032,116.5570801583233,-29.1587473617708,-1.7933102127544969,673,Established,Grocery
1002,1649,13,944,1460,0,X,47,5,2013,46-55,Married,0,2,1,12,1.701417004048583,136.3900455465587,-21.90945850202429,-0.1854908906882591,1.097222222222222,120.08873015873014,0.0,0.0,5391,Established,Grocery
1003,1650,13,949,740,0,X,47,5,2013,46-55,Married,0,2,1,4,1.5075,109.77505,-25.977475,-0.044524999999999995,1.0,299.62692839635855,-13.134295343137254,0.0,5051,Established,Grocery
1004,1653,13,734,1091,0,X,47,5,2013,46-55,Married,0,5+,3+,8,442.9914596273292,127.49192158385094,-20.686781832298138,-0.4739984472049689,1.0632604323780794,551.2783483762969,-46.25042182857992,-8.597472445038623,783,Established,Pharmaceutical
1005,1655,13,140,1216,0,X,47,5,2013,26-35,Married,0,4,2,8,318.3028495692512,141.46979456593772,-15.557687210072896,-0.7376408217362491,1.160514609240724,98.58212565535769,-12.45936174480408,-0.031803571428571424,56,Local,Grocery
1006,1656,13,850,829,0,X,47,5,2013,46-55,Married,0,1,1,1,7.94356005788712,80.19047756874096,-13.346208393632416,-0.0690738060781476,1.1148086613485924,97.35776784141034,-7.8277217687898135,-3.57568197832623,1025,Established,Pharmaceutical
1007,1657,8,66,808,0,X,48,2,2013,70+,Married,0,2,1,4,7.325848563968669,111.63849086161879,-12.123676240208878,-0.24645430809399477,1.0714285714285714,106.56302721088434,-14.367013605442176,0.0,56,Local,Grocery
1008,1658,4,651,416,0,Y,32,1,2013,36-45,Married,1,4,2,5,370.6199304750869,137.70742757821552,-24.705643105446118,-2.0026419466975667,1.0987950529945523,140.5076262263472,-10.174966933622603,-0.34838540365313336,634,Established,Grocery
1009,1660,13,1070,1033,0,X,47,5,2013,36-45,Single,0,1,1,1,247.21235795454547,129.80241477272727,-25.332095170454544,-0.2477947443181818,1.0562928365167172,126.00680204379282,-72.65092497395246,-1.5323622012316043,1996,Established,Grocery
1010,1661,8,711,151,0,X,48,2,2013,36-45,Married,0,5+,3+,12,210.17838157117544,162.5760011813349,-13.822740696987596,-0.14096278795038394,1.1788888888888889,131.65693333333334,-22.10681111111111,-2.720833333333333,717,Established,Grocery
1011,1663,13,504,515,0,X,47,5,2013,26-35,Married,0,2,1,4,1.075260517174836,88.81219992280973,-13.467711308375144,-0.020621381705905054,1.0703304597701149,193.09398682950192,-27.273424090038315,-2.7448692528735634,234,Established,Pharmaceutical
1012,1664,13,120,240,0,X,47,5,2013,26-35,Married,0,3,1,3,99.0210124164279,158.84520534861508,-13.960735434574975,-0.5256064947468958,1.0467980295566501,38.547351912668006,-13.707889527458493,0.0,56,Local,Grocery
1013,1668,8,810,1027,0,X,48,2,2013,46-55,Married,0,1,1,4,1.4083601286173633,84.74077170418006,-15.448633440514469,0.0,1.2638329001499304,181.74571410239724,-49.996035133044494,-1.6269574681177137,982,Established,Seafood
1014,1669,8,75,1418,0,X,48,2,2013,46-55,Married,0,5+,3+,1,22.359701492537315,85.60473880597014,-17.67668656716418,-1.3639104477611939,1.265747967621647,72.80203033422329,-4.986644622091497,0.0,56,Local,Grocery
1015,1670,12,109,467,0,Y,32,4,2013,46-55,Married,0,1,1,3,1.3362131029517639,69.71073434125269,-20.01670986321094,-0.23079913606911445,1.200995268201519,87.64234049806012,-23.402927183131393,0.0,56,Local,Grocery
1016,1671,13,1112,778,0,X,47,5,2013,46-55,Married,0,2,1,5,1.1142020497803806,62.60705710102489,-11.67130307467057,-0.05215226939970717,1.0299853948994495,143.27855278058647,-27.57863294011909,0.0,5177,Established,Grocery
1017,1672,7,392,222,0,Y,34,2,2013,46-55,Married,0,3,1,6,1.1247372109320253,72.54023125437982,-20.982571829011913,-0.21341976173791172,1.0537851284119941,163.2649352337412,-18.2882653655788,-4.700388533522862,57,Established,Pharmaceutical
1018,1675,8,738,78,0,X,48,2,2013,36-45,Married,0,4,2,8,331.37424471299096,134.37991691842902,-18.153916163141993,-0.5367107250755287,1.0,246.26634920634922,-11.618650793650794,-2.9683333333333333,796,Established,Pharmaceutical
1019,1676,8,979,62,0,X,48,2,2013,26-35,Married,0,2,1,5,38.12996389891697,77.85285198555955,-20.907545126353792,0.0,1.0256410256410255,162.39696617108382,-25.979381598793363,-33.30537007110536,1319,Established,Pharmaceutical
1020,1678,13,117,937,0,X,47,5,2013,70+,Married,0,2,1,2,1.206225680933852,87.82284046692608,-15.687976653696499,-0.34649805447470816,1.0440436301418692,44.08978603170077,-14.290795893633709,0.0,56,Local,Grocery
1021,1680,8,97,8,0,X,48,2,2013,26-35,Married,0,4,2,6,1012.4840667678301,227.22469650986343,-23.528945371775414,-5.01160091047041,1.1720529921606464,70.35867289752119,-34.153020787069366,-0.7454790292678305,56,Local,Grocery
1022,1681,26,489,310,0,X,40,8,2012,36-45,Single,0,1,1,1,283.5833333333333,117.1263524590164,-21.89405737704918,-0.5615437158469945,1.25,84.686875,-17.275625,0.0,207,Established,Grocery
1023,1682,13,944,394,0,X,47,5,2013,36-45,Married,0,5+,3+,6,97.86530014641288,106.69676427525623,-19.07654465592972,-0.06518301610541728,1.097222222222222,120.08873015873014,0.0,0.0,5391,Established,Grocery
1024,1683,12,470,1555,0,Y,32,4,2013,36-45,Married,0,2,1,8,101.24458204334366,114.5825165855816,-21.86237284387439,-0.9007275541795665,1.0,106.5,-35.62,0.0,178,Established,Grocery
1025,1684,30,468,225,0,X,46,11,2012,46-55,Married,0,4,2,5,851.4686567164179,186.88832835820895,-9.712089552238805,0.0,1.0892189540902228,121.93467967225193,-23.050953980232507,-3.8541553010711223,172,Established,Grocery
1026,1685,13,121,729,0,X,47,5,2013,36-45,Married,0,2,1,3,1.2922279792746114,112.30512953367875,-13.370476683937824,-0.5016373056994818,1.005807200929152,78.13569105691057,-17.72492450638792,0.0,56,Local,Grocery
1027,1688,13,516,50,0,X,47,5,2013,18-25,Married,0,2,1,1,357.8872305140962,142.4024543946932,-11.876235489220564,0.0,1.0,712.04,0.0,-71.24,261,Established,Pharmaceutical
1028,1690,30,431,1274,0,X,46,11,2012,26-35,Married,0,4,2,5,1.464818763326226,100.80059701492539,-23.663304904051174,-0.03797441364605544,1.6807909604519775,32.572429378531076,-1.5759322033898306,0.0,115,Established,Pharmaceutical
1029,1692,8,755,1141,0,X,48,2,2013,70+,Married,0,2,1,6,287.11489361702127,160.09959574468084,-16.375063829787234,-0.4679893617021276,1.0238636126435208,124.09890802815653,-66.01756643080054,-2.7283297866137537,864,Established,Grocery
1030,1693,10,106,621,0,Y,32,4,2013,56-70,Married,0,4,2,4,13.514028056112224,113.73793587174349,-15.535260521042085,-0.47612224448897794,1.0,149.47,-83.57083333333333,0.0,56,Local,Bakery
1031,1694,13,578,541,0,X,47,5,2013,26-35,Single,0,1,1,10,336.90384615384613,221.76033974358975,-7.088230769230769,-0.0616474358974359,1.3248779807507678,100.0523536078871,-25.606224060259997,-0.745084779828536,412,Established,Grocery
1032,1695,8,77,791,0,X,48,2,2013,26-35,Married,0,1,1,5,140.16024844720496,138.0251552795031,-17.797006211180125,-0.12167701863354036,1.0,178.63125000000002,-34.72875,0.0,56,Local,Grocery
1033,1696,8,87,556,0,X,48,2,2013,56-70,Married,0,5+,3+,5,128.49371633752244,130.55500897666067,-16.68633752244165,-3.6789048473967685,1.029059829059829,108.8283076923077,-22.7208547008547,-0.2801025641025641,56,Local,Grocery
1034,1699,13,24,860,0,X,47,5,2013,26-35,Single,0,1,1,1,1.078125,107.08724609375,-14.14046875,0.0,1.2822876463871424,189.44477600791703,-34.13661068813973,-0.4342665434180126,56,Established,Meat
1035,1701,10,457,302,0,Y,32,4,2013,26-35,Married,1,4,2,7,15.812007874015748,108.2583464566929,-13.073454724409448,-0.42946850393700786,1.2054233233352387,62.030750452163076,-4.256362599046408,-0.8123674246687185,158,Established,Pharmaceutical
1036,1705,30,625,490,0,X,46,11,2012,36-45,Married,0,1,1,5,3490.058666666667,387.71792,-16.686519999999998,-1.0211066666666666,1.0841113629342296,96.96359617568037,-29.136094096191822,-0.8805398693585734,524,Established,Grocery
1037,1706,13,694,588,0,X,47,5,2013,56-70,Married,0,2,1,6,1.1540178571428572,114.96823660714286,-12.61154017857143,0.0,1.0525793650793651,619.8512976190476,-7.417281746031746,-3.7210535714285715,686,Established,Pharmaceutical
1038,1707,8,567,1136,0,X,48,2,2013,46-55,Married,0,2,1,6,264.66864784546806,114.74469539375929,-17.01745913818722,-2.2606835066864783,1.088267735628947,139.31247918793343,-0.4259678754794832,-0.5359340830246964,386,Established,Grocery
1039,1709,29,619,1324,0,Y,53,10,2012,36-45,Married,0,5+,3+,2,674.4282926829268,222.33118048780486,-43.53352195121951,-0.5174439024390244,1.1086810377585197,123.35673993284512,-25.507823992601388,-0.8625947186233547,522,Established,Grocery
1040,1710,8,583,195,0,X,48,2,2013,26-35,Married,0,2,1,5,232.30413492927096,107.56319368879217,-21.297785636561482,-0.09689880304678998,1.1287981859410432,93.93012244897959,-17.960968253968254,-2.225240362811791,458,Established,Grocery
1041,1714,8,747,1056,0,X,48,2,2013,36-45,Married,0,1,1,2,85.66077953714982,85.91582825822168,-16.732838002436054,-0.9876857490864799,1.0988660195108506,76.54219013572845,-33.0384640991635,-4.438801685616776,831,Established,Grocery
1042,1715,13,434,1284,0,X,47,5,2013,36-45,Single,1,2,1,4,108.40625,140.6719097222222,-17.860266203703706,-0.0824537037037037,1.283605257325415,37.41658032440919,-1.097189824145268,-1.6121322207904625,124,Established,Grocery
1043,1718,26,375,171,0,X,40,8,2012,46-55,Married,0,3,1,4,1.6333333333333333,139.14408333333333,-14.144083333333333,0.0,1.0189886741610878,147.96854785061683,-10.967252326217844,0.0,56,Local,Grocery
1044,1719,8,53,1461,0,X,48,2,2013,46-55,Married,0,2,1,8,14.3375,89.82940384615385,-14.517576923076923,-0.4195480769230769,1.0810810810810811,236.96621621621622,-32.20189189189189,0.0,56,Local,Grocery
1045,1721,13,786,524,0,X,47,5,2013,26-35,Married,0,1,1,5,17.546703296703296,109.22023351648352,-13.542802197802198,-0.39337912087912086,1.0733498431184476,95.92713711895236,-14.478268186358276,-0.6080125409968925,946,Established,Grocery
1046,1723,8,75,151,0,X,48,2,2013,36-45,Married,0,5+,3+,12,210.17838157117544,162.5760011813349,-13.822740696987596,-0.14096278795038394,1.265747967621647,72.80203033422329,-4.986644622091497,0.0,56,Local,Grocery
1047,1724,5,663,1134,0,Y,34,1,2013,46-55,Married,0,1,1,7,58.91906721536351,111.19943758573388,-14.688998628257888,-0.08550068587105623,1.0303030303030303,321.8148543123543,-15.788094405594405,-18.925075757575758,673,Established,Pharmaceutical
1048,1725,13,625,519,0,X,47,5,2013,26-35,Married,1,3,1,6,69.53383458646617,99.41714285714286,-21.09877192982456,-0.2678195488721804,1.0841113629342296,96.96359617568037,-29.136094096191822,-0.8805398693585734,524,Established,Grocery
1049,1729,8,879,966,0,X,48,2,2013,46-55,Married,0,4,2,2,1.6167048054919908,96.64080091533181,-18.25504576659039,-0.1018878718535469,1.4874999999999998,152.03508333333332,-96.46562500000002,-20.778333333333336,1088,Established,Grocery
1050,1732,9,691,1463,0,Y,32,3,2013,36-45,Married,0,5+,3+,5,68.49357142857143,101.44378214285713,-21.767174999999998,-0.7114999999999999,1.1353791506423891,158.21027842507948,-12.360709387061696,-4.718312088072562,686,Established,Pharmaceutical
1051,1733,13,157,627,0,X,47,5,2013,46-55,Married,0,4,2,4,306.94196558763485,121.7717060367454,-13.376552930883639,-1.1508603091280256,1.12029121238606,83.03644436288404,-9.060017366303963,-0.0017774451097804392,56,Local,Grocery
1052,1736,26,319,275,0,X,40,8,2012,36-45,Married,0,2,1,6,1.4861441013460015,95.06471100554235,-23.020031670625496,-0.029612034837688043,1.1537272026285448,106.47117143564394,-35.089251912831806,0.0,56,Local,Grocery
1053,1737,26,476,834,0,X,40,8,2012,46-55,Married,0,1,1,5,1.1937618147448015,89.74788279773156,-16.858544423440453,-0.28785444234404534,1.1126232489135714,45.26823903068258,-10.405508862105636,0.0,201,Established,Grocery
1054,1738,12,109,905,0,Y,32,4,2013,36-45,Married,0,2,1,1,1.1763224181360201,119.43670025188918,-18.4954282115869,-0.426183879093199,1.200995268201519,87.64234049806012,-23.402927183131393,0.0,56,Local,Grocery
1055,1743,8,72,952,0,X,48,2,2013,46-55,Married,0,4,2,5,55.11714285714286,96.32645714285715,-27.425742857142858,-0.5999285714285714,1.0452220077220076,97.90366078540946,-30.876855227596018,0.0,56,Local,Grocery
1056,1745,29,787,338,0,Y,53,10,2012,46-55,Married,0,1,1,5,267.9653092006033,118.63018099547511,-16.596410256410255,-0.0993815987933635,1.2868441745909118,28.11751830851213,-5.233597055000836,-0.17155108470609415,946,Established,Grocery
1057,1746,3,321,1025,0,Y,56,12,2012,46-55,Married,0,2,1,5,94.59289758106021,100.2299433865157,-15.627318579516212,-1.647143592382913,1.1861556743909685,540.9923708853239,-236.58695900178253,0.0,56,Local,Pharmaceutical
1058,1747,13,979,1187,0,X,47,5,2013,26-35,Single,0,1,1,5,208.80887792848335,89.65397040690505,-14.918803945745992,-0.8140813810110974,1.0256410256410255,162.39696617108382,-25.979381598793363,-33.30537007110536,1319,Established,Pharmaceutical
1059,1756,13,773,615,0,X,47,5,2013,36-45,Married,0,5+,3+,8,1.3653395784543325,147.31281030444964,-12.406018735362997,0.0,1.0185030257153689,269.0690674790334,-76.964948074923,-2.373691012665944,914,Established,Grocery
1060,1758,13,244,89,0,X,47,5,2013,46-55,Married,0,1,1,3,315.9191616766467,115.57633233532935,-26.041407185628742,-2.234176646706587,1.0073529411764706,334.78512032085564,-17.33416889483066,0.0,4278,Established,Pharmaceutical
1061,1760,30,439,787,0,X,46,11,2012,46-55,Married,0,2,1,5,1.3186528497409327,91.43262521588946,-23.05905872193437,-1.4054145077720208,1.265389813127581,184.05757005788627,-37.81612435845999,-3.1840253748558247,133,Established,Grocery
1062,1761,8,68,1134,0,X,48,2,2013,70+,Married,0,1,1,1,58.91906721536351,111.19943758573388,-14.688998628257888,-0.08550068587105623,1.4057041724026318,50.26305261896663,-11.873580951932437,-0.033923809523809516,56,Local,Grocery
1063,1762,8,293,823,0,X,48,2,2013,36-45,Married,1,4,2,2,196.13167520117045,103.00645208485736,-22.154294074615947,-2.2364813460131674,1.0,181.9528,-11.4597,0.0,4353,Established,Skin & Hair Care
1064,1763,8,99,1266,0,X,48,2,2013,46-55,Married,0,3,1,4,1.1682785299806577,123.62197292069632,-13.868268858800773,-0.9139071566731142,1.2,259.668,-46.233999999999995,0.0,56,Local,Grocery
1065,1768,8,80,1210,0,X,48,2,2013,46-55,Married,0,2,1,5,14.621203438395415,78.77092263610315,-12.618011461318051,-0.37763323782234953,1.1111111111111112,377.6088888888889,-17.77,0.0,56,Local,Grocery
1066,1771,7,1102,561,0,Y,34,2,2013,36-45,Married,0,2,1,4,411.0860927152318,204.9884389782403,-20.34883632923368,-0.3369914853358562,1.0675675675675675,197.7023770913771,-13.383199485199485,-2.0657995495495496,2134,Established,Pharmaceutical
1067,1772,30,1036,38,0,X,46,11,2012,46-55,Single,0,2,1,5,82.1009900990099,118.73665346534654,-12.569564356435643,-0.035267326732673264,1.0,128.66986111111112,-2.770138888888889,0.0,1691,Established,Grocery
1068,1773,9,19,1398,0,Y,32,3,2013,36-45,Single,0,1,1,2,156.86617492096943,108.23382507903055,-22.421664910432032,-0.7056375131717597,1.2378418695137148,87.63504101588299,-6.680978469075414,0.0,56,Local,"Dairy, Juices & Snacks"
