date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount
2012-03-16,1291,29160,1,94.04,0.0,0.0
2012-03-16,801,5550,4,78.36,-48.44,0.0
2012-03-16,801,24513,1,135.0,0.0,0.0
2012-03-16,801,24835,1,163.5,0.0,0.0
2012-03-16,801,28808,4,78.36,-48.44,0.0
2012-03-16,801,44980,2,141.77,-49.87,0.0
2012-03-16,801,10673,1,45.95,0.0,0.0
2012-03-16,801,22507,1,149.25,-99.74,0.0
2012-03-16,801,46056,1,123.6,0.0,0.0
2012-03-16,801,61408,1,67.32,0.0,0.0
2012-03-16,65,36296,1,284.6,0.0,0.0
2012-03-16,88,20084,1,605.18,0.0,0.0
2012-03-16,88,20639,2,106.15,0.0,0.0
2012-03-16,88,10673,1,45.95,0.0,0.0
2012-03-16,88,11273,1,45.95,0.0,0.0
2012-03-16,88,11724,1,24.58,0.0,0.0
2012-03-16,88,15938,2,220.84,0.0,0.0
2012-03-16,88,49009,12764,890.5,-0.36,0.0
2012-03-16,1226,7642,1,53.43,-53.07,0.0
2012-03-16,1226,7859,1,35.26,-32.06,0.0
2012-03-16,1226,8856,2,71.24,-17.81,0.0
2012-03-16,1226,12311,1,70.88,-7.12,0.0
2012-03-16,1226,13174,1,35.26,0.0,0.0
2012-03-16,1226,18665,1,98.31,-32.77,0.0
2012-03-16,1226,19917,2,178.1,-27.78,0.0
2012-03-16,1226,20200,1,35.62,-17.45,0.0
2012-03-16,1226,20521,1,127.88,0.0,0.0
2012-03-16,1226,23898,1,49.51,-14.25,0.0
2012-03-16,1226,30905,1,71.24,-6.77,0.0
2012-03-16,1226,32393,1,142.12,-35.62,0.0
2012-03-16,1226,33409,1,35.26,-21.37,0.0
2012-03-16,1226,45587,1,67.32,-24.93,0.0
2012-03-16,1226,47313,1,142.12,-35.62,0.0
2012-03-16,1226,54934,1,71.24,-28.14,0.0
2012-03-16,1057,32898,1,17.81,0.0,0.0
2012-03-16,1403,33561,1,213.36,-17.81,0.0
2012-03-16,1403,48913,1,149.25,0.0,0.0
2012-03-16,1412,5379,1,42.39,-3.56,0.0
2012-03-16,1412,7465,2,34.91,0.0,0.0
2012-03-16,1412,7658,2,35.62,-20.66,0.0
2012-03-16,1412,8583,1,149.96,0.0,0.0
2012-03-16,1412,10590,2,35.62,-20.66,0.0
2012-03-16,1412,13533,1,177.74,0.0,0.0
2012-03-16,1412,13723,1,35.62,0.0,0.0
2012-03-16,1412,14858,1,53.43,-10.33,0.0
2012-03-16,1412,16358,1,21.02,-7.12,0.0
2012-03-16,1412,17533,1,142.12,0.0,0.0
2012-03-16,1412,20579,2,70.53,-14.25,0.0
2012-03-16,1412,22872,1,89.05,-28.14,0.0
2012-03-16,1412,23191,1,241.86,0.0,0.0
2012-03-16,1412,24492,1,53.43,-35.26,0.0
2012-03-16,1412,26514,1,99.38,0.0,0.0
2012-03-16,1412,27904,1,67.32,0.0,0.0
2012-03-16,1412,31709,1,213.36,-35.62,0.0
2012-03-16,1412,33420,1,71.24,-35.26,0.0
2012-03-16,1412,45009,1,106.5,0.0,0.0
2012-03-16,1412,47242,1,170.62,0.0,0.0
2012-03-16,1412,55043,2,159.93,-159.93,0.0
2012-03-16,956,29916,1,67.32,0.0,0.0
2012-03-16,956,61783,7,249.34,0.0,0.0
2012-03-16,1378,6465,1,177.03,0.0,0.0
2012-03-16,1378,6504,3,319.51,0.0,0.0
2012-03-16,1378,7644,1,85.13,0.0,0.0
2012-03-16,1378,10183,1,156.37,0.0,0.0
2012-03-16,1378,10958,1,74.45,0.0,0.0
2012-03-16,1378,12266,1,320.22,-31.7,0.0
2012-03-16,1378,45236,2,213.01,-71.24,0.0
2012-03-16,1378,54354,1,177.03,0.0,0.0
2012-03-16,1378,59719,1,81.57,0.0,0.0
2012-03-16,153,4947,1,53.07,0.0,0.0
2012-03-16,153,8537,1,42.39,0.0,0.0
2012-03-16,153,19146,1,28.14,0.0,0.0
2012-03-16,153,21566,1,106.5,0.0,0.0
2012-03-16,153,32324,1,51.29,0.0,-17.81
2012-03-16,153,46625,1,28.14,0.0,0.0
2012-03-16,58,21435,1,35.26,-35.62,0.0
2012-03-16,436,12272,1,44.52,-26.36,0.0
2012-03-16,436,12940,1,130.73,-87.63,0.0
2012-03-16,436,18308,1,35.26,0.0,0.0
2012-03-16,436,32335,1,45.95,-3.56,0.0
2012-03-16,436,32704,1,28.14,-7.12,0.0
2012-03-16,436,53217,1,89.05,-17.45,0.0
2012-03-16,436,58743,1,284.6,0.0,0.0
2012-03-16,391,18974,1,142.12,-35.62,0.0
2012-03-16,391,20775,1,63.76,0.0,0.0
2012-03-16,391,21435,2,70.53,-71.24,0.0
2012-03-16,391,24685,1,53.43,-17.45,0.0
2012-03-16,391,46555,1,106.5,0.0,0.0
2012-03-16,391,57978,1,71.24,-35.26,0.0
2012-03-16,614,10126,1,35.26,0.0,0.0
2012-03-16,614,14112,1,10.69,0.0,0.0
2012-03-16,614,57974,1,10.69,0.0,0.0
2012-03-16,614,5381,2,120.4,0.0,0.0
2012-03-16,614,6033,2,213.01,0.0,0.0
2012-03-16,614,15386,1,60.2,0.0,0.0
2012-03-16,614,16109,2,106.15,0.0,0.0
2012-03-16,614,27904,1,67.32,0.0,0.0
2012-03-16,614,31444,1,142.12,0.0,0.0
2012-03-16,614,8768,1,127.88,0.0,0.0
2012-03-16,614,24157,1,71.24,0.0,0.0
2012-03-16,614,33199,1,170.62,0.0,0.0
2012-03-16,614,34139,1,45.95,0.0,0.0
2012-03-16,569,4939,1,67.32,-10.69,0.0
2012-03-16,569,7846,1,120.75,0.0,0.0
2012-03-16,569,11847,1,142.12,0.0,0.0
2012-03-16,569,12522,1,119.33,-79.79,0.0
2012-03-16,569,13521,1,85.13,0.0,0.0
2012-03-16,569,13609,2,234.38,0.0,0.0
2012-03-16,569,23437,1,120.75,-24.22,0.0
2012-03-16,569,26597,1,71.24,-17.45,0.0
2012-03-16,569,30242,1,67.32,-10.69,0.0
2012-03-16,569,31822,1,89.05,-13.89,0.0
2012-03-16,569,33629,1,89.05,-35.26,0.0
2012-03-16,569,35698,1,53.43,-38.83,0.0
2012-03-16,569,50888,3,746.95,0.0,0.0
2012-03-16,614,4412,1,159.93,0.0,0.0
2012-03-16,614,12649,2,91.9,0.0,0.0
2012-03-16,614,14219,1,106.5,0.0,0.0
2012-03-16,614,18777,1,142.12,-71.24,0.0
2012-03-16,614,25195,1,284.6,0.0,0.0
2012-03-16,614,29712,1,124.31,0.0,0.0
2012-03-16,614,31426,1,569.56,0.0,0.0
2012-03-16,614,33009,1,88.69,0.0,0.0
2012-03-16,614,35490,2,184.51,0.0,0.0
2012-03-16,614,45637,1,195.55,0.0,0.0
2012-03-16,614,46013,1,106.5,0.0,0.0
2012-03-16,614,13509,1,77.3,0.0,0.0
2012-03-16,614,24678,1,106.5,0.0,0.0
2012-03-16,614,37292,1,65.54,-12.47,0.0
2012-03-16,614,10324,1,56.64,0.0,0.0
2012-03-16,614,11329,1,59.49,-11.4,0.0
2012-03-16,614,18738,1,92.26,0.0,0.0
2012-03-16,614,53790,1,142.12,0.0,0.0
2012-03-16,614,21560,1,35.26,0.0,0.0
2012-03-16,614,23213,1,35.26,0.0,0.0
2012-03-16,614,34952,1,49.51,0.0,0.0
2012-03-16,614,6441,2,426.73,0.0,0.0
2012-03-16,614,9805,2,355.49,0.0,0.0
2012-03-16,614,16368,2,354.78,0.0,0.0
2012-03-16,614,17058,1,149.25,0.0,0.0
2012-03-16,614,32753,2,476.6,0.0,0.0
2012-03-16,614,36937,1,81.57,0.0,0.0
2012-03-16,614,51400,1,70.88,0.0,0.0
2012-03-16,614,59012,2,354.78,0.0,0.0
2012-03-16,614,9927,1,131.44,0.0,0.0
2012-03-16,614,32085,2,113.27,0.0,0.0
2012-03-16,614,62181,5,283.18,0.0,0.0
2012-03-16,150,29641,1,12.11,0.0,0.0
2012-03-16,1209,9281,4,71.24,0.0,0.0
2012-03-16,1209,58771,1,45.95,0.0,0.0
2012-03-16,654,5746,1,213.36,-70.88,0.0
2012-03-16,654,6801,1,89.05,-10.33,0.0
2012-03-16,654,7057,1,60.2,0.0,0.0
2012-03-16,654,7378,1,53.07,0.0,0.0
2012-03-16,654,8762,1,45.95,-7.12,0.0
2012-03-16,654,8798,1,8.9,0.0,0.0
2012-03-16,654,9731,1,142.12,-64.12,0.0
2012-03-16,654,10541,1,17.81,-6.77,0.0
2012-03-16,654,11376,1,89.05,-28.14,0.0
2012-03-16,654,12722,2,121.82,0.0,0.0
2012-03-16,654,12940,1,132.15,-88.69,0.0
2012-03-16,654,14059,1,177.74,-35.62,0.0
2012-03-16,654,14435,1,47.73,-8.9,0.0
2012-03-16,654,14754,1,142.12,-71.24,0.0
2012-03-16,654,16492,1,24.58,-3.56,0.0
2012-03-16,654,16681,1,106.5,0.0,0.0
2012-03-16,654,17559,1,49.51,-17.81,0.0
2012-03-16,654,17643,1,35.26,-10.69,0.0
2012-03-16,654,17670,1,31.7,0.0,0.0
2012-03-16,654,18084,1,106.86,-35.26,0.0
2012-03-16,654,19432,1,106.5,0.0,0.0
2012-03-16,654,21215,2,42.03,0.0,0.0
2012-03-16,654,21300,1,106.5,0.0,0.0
2012-03-16,654,23278,1,60.2,-35.62,0.0
2012-03-16,654,24029,3,148.54,-42.74,0.0
2012-03-16,654,25693,2,71.24,-49.16,0.0
2012-03-16,654,27461,1,60.2,0.0,0.0
2012-03-16,654,27491,1,71.24,-67.32,0.0
2012-03-16,654,28099,1,106.5,0.0,0.0
2012-03-16,654,28633,1,47.37,-9.26,0.0
2012-03-16,654,28850,1,35.26,0.0,0.0
2012-03-16,654,31250,1,35.62,-24.58,0.0
2012-03-16,654,31416,1,95.82,0.0,0.0
2012-03-16,654,33227,1,56.64,0.0,0.0
2012-03-16,654,34568,1,71.24,-35.26,0.0
2012-03-16,654,35529,1,89.05,-42.39,0.0
2012-03-16,654,51278,1,213.36,0.0,0.0
2012-03-16,654,52814,1,70.88,0.0,0.0
2012-03-16,654,54697,1,35.26,-42.74,0.0
2012-03-16,654,56908,1,35.26,0.0,0.0
2012-03-16,654,56919,1,142.48,-63.76,0.0
2012-03-16,654,57772,5,53.43,0.0,0.0
2012-03-16,654,59076,1,284.6,-52.01,0.0
2012-03-16,648,5803,1,159.93,-17.81,0.0
2012-03-16,648,11218,1,70.88,0.0,0.0
2012-03-16,648,14519,1,21.02,-14.25,0.0
2012-03-16,648,17872,1,78.01,0.0,0.0
2012-03-16,648,25286,2,195.91,-81.21,0.0
2012-03-16,648,29423,1,42.39,-14.25,0.0
2012-03-16,648,31792,1,170.62,0.0,0.0
2012-03-16,648,32273,1,44.52,-4.99,0.0
2012-03-16,648,32991,1,53.43,-17.45,0.0
2012-03-16,150,8857,1,106.86,0.0,0.0
2012-03-16,150,13460,1,71.24,0.0,0.0
2012-03-16,48,23932,2,1723.3,0.0,-213.72
2012-03-16,48,32543,1,89.05,-35.26,0.0
2012-03-16,48,57391,1,177.74,-106.86,0.0
2012-03-16,1544,23990,1,40.96,0.0,0.0
2012-03-16,1544,25634,1,23.51,-11.75,0.0
2012-03-16,679,4773,1,106.5,-10.69,0.0
2012-03-16,679,5454,1,70.88,0.0,0.0
2012-03-16,679,9493,1,21.02,-3.56,0.0
2012-03-16,679,9532,1,139.63,0.0,0.0
2012-03-16,679,11816,1,127.88,0.0,0.0
2012-03-16,679,12065,1,135.0,0.0,0.0
2012-03-16,679,12223,1,142.12,0.0,0.0
2012-03-16,679,12456,1,70.88,0.0,0.0
2012-03-16,679,13174,1,35.26,0.0,0.0
2012-03-16,679,13648,1,49.51,0.0,0.0
2012-03-16,679,17453,1,142.12,0.0,0.0
2012-03-16,679,17562,2,99.02,0.0,0.0
2012-03-16,679,17861,1,28.14,-10.69,0.0
2012-03-16,679,21902,1,117.19,-17.81,0.0
2012-03-16,679,23049,1,85.13,0.0,0.0
2012-03-16,679,23339,2,178.1,-70.53,0.0
2012-03-16,679,25123,1,62.33,0.0,0.0
2012-03-16,679,25312,1,88.69,0.0,0.0
2012-03-16,679,25377,2,48.44,-14.96,0.0
2012-03-16,679,28613,1,83.35,-16.03,0.0
2012-03-16,679,30351,1,18.52,0.0,0.0
2012-03-16,679,30829,1,113.63,-42.74,0.0
2012-03-16,679,31235,1,224.05,0.0,0.0
2012-03-16,679,31479,1,41.32,-4.63,0.0
2012-03-16,679,32732,1,174.18,0.0,0.0
2012-03-16,679,32861,1,67.32,0.0,0.0
2012-03-16,679,33068,1,70.88,0.0,0.0
2012-03-16,679,34395,1,127.88,-14.25,0.0
2012-03-16,679,34699,1,35.26,-21.37,0.0
2012-03-16,679,36076,1,99.38,-7.12,0.0
2012-03-16,679,45101,1,248.98,0.0,0.0
2012-03-16,679,45148,2,334.12,0.0,0.0
2012-03-16,679,45372,1,97.96,-19.23,0.0
2012-03-16,679,45502,1,167.06,0.0,0.0
2012-03-16,679,46053,1,123.6,0.0,0.0
2012-03-16,679,49334,1,284.6,0.0,0.0
2012-03-16,679,53517,1,163.5,0.0,0.0
2012-03-16,586,9126,1,35.26,-14.25,0.0
2012-03-16,586,20108,1,142.12,0.0,0.0
2012-03-16,586,21153,1,78.01,0.0,0.0
2012-03-16,586,30422,1,124.31,0.0,0.0
2012-03-16,586,33058,1,142.12,-10.69,0.0
2012-03-16,586,52344,1,142.12,0.0,0.0
2012-03-16,586,15451,1,124.31,0.0,0.0
2012-03-16,586,45269,1,124.31,0.0,0.0
2012-03-16,1544,4535,1,53.43,-28.14,0.0
2012-03-16,1544,6707,1,53.43,-28.14,0.0
2012-03-16,1544,11533,1,35.26,-7.12,0.0
2012-03-16,1544,12911,1,95.82,-46.31,0.0
2012-03-16,1544,14076,2,124.67,-45.59,0.0
2012-03-16,1544,14122,1,71.24,-35.26,0.0
2012-03-16,1544,15563,1,35.26,-7.12,0.0
2012-03-16,1544,18084,1,106.86,-35.26,0.0
2012-03-16,1544,19539,2,106.86,-70.53,0.0
2012-03-16,1544,21088,2,124.67,-45.59,0.0
2012-03-16,1544,33244,1,89.05,-17.45,0.0
2012-03-16,1544,47952,1,89.05,-13.89,0.0
2012-03-16,1544,48228,1,71.24,-67.32,0.0
2012-03-16,1544,50104,1,35.26,-7.12,0.0
2012-03-16,1544,50770,1,95.82,-46.31,0.0
2012-03-16,1544,54213,1,124.31,0.0,-17.81
2012-03-16,28,4975,1,88.69,0.0,0.0
2012-03-16,28,5017,1,71.24,-10.33,0.0
2012-03-16,28,9569,1,95.82,0.0,0.0
2012-03-16,28,10366,1,135.0,0.0,0.0
2012-03-16,28,15495,1,35.62,-17.45,0.0
2012-03-16,28,17434,1,138.56,0.0,0.0
2012-03-16,28,31575,1,53.43,-42.39,0.0
2012-03-16,28,49684,1,177.74,0.0,0.0
2012-03-16,28,57918,1,216.93,-17.81,0.0
2012-03-16,791,7438,1,106.5,0.0,0.0
2012-03-16,791,8049,1,248.98,-106.86,0.0
2012-03-16,791,8355,3,53.43,-52.36,0.0
2012-03-16,791,8709,1,85.13,-21.37,0.0
2012-03-16,791,8912,1,67.32,0.0,0.0
2012-03-16,791,9044,2,213.01,0.0,0.0
2012-03-16,791,10264,1,113.63,-35.62,0.0
2012-03-16,791,10476,1,106.5,0.0,0.0
2012-03-16,791,10721,10,178.1,-103.3,0.0
2012-03-16,791,14172,2,62.69,-79.08,0.0
2012-03-16,791,14497,1,70.88,-7.12,0.0
2012-03-16,791,18777,1,142.12,-71.24,0.0
2012-03-16,791,19227,1,88.69,0.0,0.0
2012-03-16,791,19927,1,71.24,-28.14,0.0
2012-03-16,791,27186,1,45.24,0.0,0.0
2012-03-16,791,28795,1,213.36,0.0,0.0
2012-03-16,791,29196,1,221.56,0.0,0.0
2012-03-16,791,31079,1,45.95,0.0,0.0
2012-03-16,791,34535,1,110.07,0.0,0.0
2012-03-16,791,36978,1,117.19,0.0,0.0
2012-03-16,791,37171,1,85.13,-21.37,0.0
2012-03-16,791,44982,1,70.88,0.0,0.0
2012-03-16,791,45023,1,117.19,0.0,0.0
2012-03-16,791,46588,1,106.86,-35.26,0.0
2012-03-16,791,46718,1,106.5,0.0,0.0
2012-03-16,791,48634,1,106.86,-35.26,0.0
2012-03-16,791,52020,1,70.88,0.0,0.0
2012-03-16,791,56041,1,106.5,0.0,0.0
2012-03-16,791,56099,1,99.38,0.0,0.0
2012-03-16,781,5421,2,142.48,0.0,0.0
2012-03-16,781,20425,1,65.54,-5.34,0.0
2012-03-16,781,35906,1,53.43,0.0,0.0
2012-03-16,781,61143,1,195.55,-35.62,0.0
2012-03-16,853,7169,1,89.05,-35.26,0.0
2012-03-16,853,11416,1,106.5,-17.81,0.0
2012-03-16,853,31685,1,31.35,-4.27,0.0
2012-03-16,853,31693,1,31.35,-4.27,0.0
2012-03-16,853,34955,1,89.05,-53.07,0.0
2012-03-16,853,49412,1,31.35,-60.91,0.0
2012-03-16,853,49438,1,31.35,-60.91,0.0
2012-03-16,853,56922,1,177.74,-71.24,0.0
2012-03-16,881,20184,1,71.24,-13.89,0.0
2012-03-16,881,24029,1,49.51,-14.25,0.0
2012-03-16,881,29495,1,38.83,0.0,0.0
2012-03-16,1336,11376,1,89.05,-28.14,0.0
2012-03-16,1336,12867,1,106.15,0.0,0.0
2012-03-16,1336,18682,1,56.64,0.0,0.0
2012-03-16,1336,22223,1,70.88,0.0,0.0
2012-03-16,1336,23041,1,177.74,0.0,0.0
2012-03-16,1336,26262,1,78.01,0.0,0.0
2012-03-16,1336,30254,1,102.94,0.0,0.0
2012-03-16,1336,30857,1,70.88,0.0,0.0
2012-03-16,1336,34014,1,95.82,0.0,0.0
2012-03-16,1336,48778,1,142.12,0.0,0.0
2012-03-16,1336,49045,1,142.12,0.0,0.0
2012-03-16,1336,61058,1,35.26,-3.56,0.0
2012-03-16,28,45710,1,284.6,0.0,0.0
2012-03-16,433,4398,1,28.14,0.0,0.0
2012-03-16,433,5532,1,28.14,0.0,0.0
2012-03-16,433,8137,1,277.48,0.0,0.0
2012-03-16,433,8970,1,173.47,-57.7,0.0
2012-03-16,433,9003,1,28.14,0.0,0.0
2012-03-16,433,9602,1,70.53,0.0,0.0
2012-03-16,433,11413,1,70.88,0.0,0.0
2012-03-16,433,12246,1,28.14,0.0,0.0
2012-03-16,433,12452,1,85.13,0.0,0.0
2012-03-16,433,14432,1,78.01,0.0,0.0
2012-03-16,433,17157,1,85.13,0.0,0.0
2012-03-16,433,17441,1,60.2,0.0,0.0
2012-03-16,433,17671,1,100.09,-6.41,0.0
2012-03-16,433,17689,1,304.19,-33.84,0.0
2012-03-16,433,18475,1,106.5,0.0,0.0
2012-03-16,433,19075,2,191.64,0.0,0.0
2012-03-16,433,20225,1,50.94,-5.7,0.0
2012-03-16,433,20384,1,897.27,0.0,-178.1
2012-03-16,433,23049,1,85.13,0.0,0.0
2012-03-16,433,25304,1,284.6,0.0,0.0
2012-03-16,433,25681,1,177.74,0.0,0.0
2012-03-16,433,26176,1,81.57,0.0,0.0
2012-03-16,433,27384,1,89.05,-35.26,0.0
2012-03-16,433,29847,2,71.24,-34.91,0.0
2012-03-16,433,31908,1,213.36,0.0,0.0
2012-03-16,433,33306,1,89.05,-38.83,0.0
2012-03-16,433,34395,1,127.88,-14.25,0.0
2012-03-16,433,36192,2,213.01,0.0,0.0
2012-03-16,433,37122,1,113.63,0.0,0.0
2012-03-16,433,45430,1,291.73,0.0,0.0
2012-03-16,433,45539,1,167.06,0.0,0.0
2012-03-16,433,45914,1,142.12,0.0,0.0
2012-03-16,433,51613,1,70.53,0.0,0.0
2012-03-16,433,52163,1,284.6,0.0,0.0
2012-03-16,433,53517,1,163.5,0.0,0.0
2012-03-16,433,56819,1,28.14,0.0,0.0
2012-03-16,433,56924,1,28.14,0.0,0.0
2012-03-16,433,57355,1,89.41,-9.97,0.0
2012-03-16,619,17361,1,202.68,0.0,0.0
2012-03-16,619,26854,2,95.11,-18.17,0.0
2012-03-16,619,30851,3,324.85,0.0,0.0
2012-03-16,619,36114,1,106.5,0.0,0.0
2012-03-16,619,37256,1,102.94,-14.25,0.0
2012-03-16,619,48457,1,70.88,0.0,0.0
2012-03-16,619,57429,5,105.08,0.0,0.0
2012-03-16,1147,11782,1,15.32,0.0,0.0
2012-03-16,1147,13085,2,61.62,0.0,0.0
2012-03-16,1147,13124,2,284.25,0.0,0.0
2012-03-16,1147,14944,1,106.5,0.0,0.0
2012-03-16,1147,18339,1,89.05,-24.58,0.0
2012-03-16,1147,19536,2,38.83,0.0,0.0
2012-03-16,1147,27852,1,248.98,-46.31,0.0
2012-03-16,1147,36016,1,216.93,-14.25,0.0
2012-03-16,1147,36240,1,131.44,0.0,0.0
2012-03-16,1147,36924,1,53.43,-3.21,0.0
2012-03-16,1147,52204,3,64.12,0.0,0.0
2012-03-16,1147,57715,1,21.02,0.0,0.0
2012-03-16,243,9584,1,391.46,0.0,0.0
2012-03-16,243,23793,1,70.88,0.0,0.0
2012-03-16,243,34463,1,59.49,-11.4,0.0
2012-03-16,243,35932,1,462.7,0.0,0.0
2012-03-16,243,52342,1,106.86,-63.76,0.0
2012-03-16,243,57632,1,71.24,-35.26,0.0
2012-03-16,469,8150,1,124.31,0.0,0.0
2012-03-16,469,18078,1,120.75,0.0,0.0
2012-03-16,469,18202,2,63.4,0.0,0.0
2012-03-16,469,18777,1,142.12,-71.24,0.0
2012-03-16,469,20953,1,70.88,-24.93,0.0
2012-03-16,469,22613,1,106.5,0.0,0.0
2012-03-16,469,26170,2,63.4,0.0,0.0
2012-03-16,469,26285,1,54.85,-23.15,0.0
2012-03-16,469,27491,2,142.48,-134.64,0.0
2012-03-16,469,28388,1,244.71,0.0,0.0
2012-03-16,469,30741,1,106.15,0.0,0.0
2012-03-16,469,31889,1,31.7,0.0,0.0
2012-03-16,469,33493,2,142.48,-99.02,0.0
2012-03-16,469,35857,1,35.26,-3.56,0.0
2012-03-16,469,46579,2,213.72,-70.53,0.0
2012-03-16,469,49046,1,142.12,0.0,0.0
2012-03-16,183,11186,2,106.86,-20.66,0.0
2012-03-16,183,16541,1,173.83,0.0,0.0
2012-03-16,183,19335,1,113.63,0.0,0.0
2012-03-16,183,34047,1,59.49,-29.21,0.0
2012-03-16,815,5605,1,131.44,-10.69,0.0
2012-03-16,815,7267,1,95.82,-46.31,0.0
2012-03-16,815,11732,2,35.62,-20.66,0.0
2012-03-16,815,12193,1,17.81,-10.33,0.0
2012-03-16,815,16636,1,49.51,-14.25,0.0
2012-03-16,815,25871,1,106.5,-35.62,0.0
2012-03-16,815,27844,1,120.04,-68.03,0.0
2012-03-16,815,28961,2,63.4,0.0,0.0
2012-03-16,815,31073,1,135.0,-42.74,0.0
2012-03-16,815,32878,1,53.43,-42.39,0.0
2012-03-16,815,33159,1,70.88,-35.62,0.0
2012-03-16,815,35138,2,35.62,-20.66,0.0
2012-03-16,815,47754,1,71.24,-35.26,0.0
2012-03-16,815,51204,1,106.86,-13.89,0.0
2012-03-16,526,17765,1,71.24,-35.26,0.0
2012-03-16,526,34202,1,71.24,-35.26,0.0
2012-03-16,526,52341,1,7.12,0.0,0.0
2012-03-16,280,13247,1,49.51,0.0,0.0
2012-03-16,280,17304,1,355.84,0.0,0.0
2012-03-16,280,23417,2,106.86,-20.66,0.0
2012-03-16,280,33082,1,53.07,0.0,0.0
2012-03-16,280,5378,1,427.08,-106.86,0.0
2012-03-16,280,5559,1,106.5,0.0,0.0
2012-03-16,280,6583,1,26.71,0.0,0.0
2012-03-16,280,11505,1,99.38,0.0,0.0
2012-03-16,280,16061,1,29.92,0.0,0.0
2012-03-16,280,17383,1,142.12,0.0,0.0
2012-03-16,280,18182,1,106.5,0.0,0.0
2012-03-16,280,19088,1,89.05,-42.39,0.0
2012-03-16,280,21308,1,52.36,0.0,0.0
2012-03-16,280,22753,1,71.24,-31.7,0.0
2012-03-16,280,23437,1,119.68,-24.22,0.0
2012-03-16,280,32863,1,92.26,0.0,0.0
2012-03-16,1191,13402,1,11.75,-2.14,0.0
2012-03-16,1191,19752,1,12.11,-1.78,0.0
2012-03-16,1191,24858,1,11.75,-2.14,0.0
2012-03-16,678,30212,1,45.95,0.0,0.0
2012-03-16,678,14607,1,138.56,0.0,0.0
2012-03-16,529,12697,1,70.88,-35.62,0.0
2012-03-16,529,13587,1,98.67,-43.46,0.0
2012-03-16,529,34047,2,118.61,-58.77,0.0
2012-03-16,1239,34200,1,67.32,0.0,0.0
2012-03-16,1239,45528,1,163.5,0.0,0.0
2012-03-16,1239,55451,1,124.31,0.0,0.0
2012-03-16,1198,7859,1,35.26,-32.06,0.0
2012-03-16,1198,26294,1,53.43,-17.45,0.0
2012-03-16,1198,27517,1,67.32,0.0,0.0
2012-03-16,1198,27904,1,53.07,0.0,0.0
2012-03-16,1555,9379,1,391.46,0.0,0.0
2012-03-16,1555,17750,1,174.18,0.0,0.0
2012-03-16,1555,26489,1,89.05,-35.26,0.0
2012-03-16,1555,27786,1,95.82,-10.69,0.0
2012-03-16,1555,30979,4,193.77,-18.52,0.0
2012-03-16,1555,31267,1,59.13,-4.63,0.0
2012-03-16,1555,36076,1,99.38,-7.12,0.0
2012-03-16,575,10116,1,35.26,-32.06,0.0
2012-03-16,575,11389,6,318.44,0.0,0.0
2012-03-16,575,26959,6,147.47,-21.37,0.0
2012-03-16,771,49004,10284,717.74,-36.33,0.0
2012-03-16,1184,9164,1,70.88,0.0,0.0
2012-03-16,666,18707,1,89.05,-38.83,0.0
2012-03-16,666,35529,1,89.05,-42.39,0.0
2012-03-16,1228,9220,1,142.12,0.0,0.0
2012-03-16,1228,13726,1,45.95,0.0,0.0
2012-03-16,1228,16639,1,142.12,0.0,0.0
2012-03-16,1228,20231,1,117.19,0.0,0.0
2012-03-16,1228,20805,1,67.32,-14.25,0.0
2012-03-16,1228,32261,1,199.12,0.0,0.0
2012-03-16,687,7225,1,89.05,-17.45,0.0
2012-03-16,687,7761,6,213.72,-147.47,0.0
2012-03-16,687,9826,1,21.02,-14.25,0.0
2012-03-16,687,28045,1,53.43,-78.01,0.0
2012-03-16,687,31384,1,89.05,-17.45,0.0
2012-03-16,687,31790,1,60.2,0.0,0.0
2012-03-16,687,32878,1,53.43,-42.39,0.0
2012-03-16,687,33673,1,53.07,0.0,0.0
2012-03-16,687,33844,1,70.88,0.0,0.0
2012-03-16,687,36282,1,21.02,-14.25,0.0
2012-03-16,687,37363,1,78.01,0.0,0.0
2012-03-16,687,48980,1,142.12,0.0,0.0
2012-03-16,687,50171,1,124.67,-17.45,0.0
2012-03-16,687,50681,1,248.98,-71.24,0.0
2012-03-16,687,57345,1,142.12,-35.62,0.0
2012-03-17,1174,15882,1,92.26,0.0,0.0
2012-03-17,1174,34047,1,88.69,0.0,0.0
2012-03-16,126,49009,13048,854.88,-46.31,0.0
2012-03-16,126,4525,3,106.86,-63.05,0.0
2012-03-16,126,12349,1,35.26,0.0,0.0
2012-03-16,126,12706,1,71.24,-42.39,0.0
2012-03-16,126,15619,2,142.48,-34.91,0.0
2012-03-16,126,18992,1,53.43,-35.26,0.0
2012-03-16,126,20168,2,71.24,-56.28,0.0
2012-03-16,126,26329,1,71.24,-6.77,0.0
2012-03-16,126,27277,1,53.43,-35.26,0.0
2012-03-16,126,27882,2,71.24,-56.28,0.0
2012-03-16,126,32662,1,71.24,-45.95,0.0
2012-03-16,126,46579,1,106.86,-35.26,0.0
2012-03-16,126,51492,2,178.1,-49.16,0.0
2012-03-16,126,60628,1,99.38,-24.93,0.0
2012-03-16,859,49009,13864,908.31,-49.16,0.0
2012-03-16,859,4836,1,78.01,-7.12,0.0
2012-03-16,859,8963,1,35.62,0.0,0.0
2012-03-16,859,15883,5,222.62,-42.74,0.0
2012-03-16,859,17139,2,391.82,-106.15,0.0
